Unhashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2
8ef3fa71-2bc1-4005-9380-983b4fa3c947	24.477335	39.579395	SAU				Al Madinah					
8ef409a9-4ac1-45af-b03f-d3132cd7c04b	21.573494	39.218311	SAU				Jiddah					
8ef95e9e-7b07-4079-8751-c33c4a2ac9d2	24.423154	39.648163	SAU				Al Madinah					
8efa8796-0893-41d6-b9e8-bc5620186b79	24.687723	46.774294	SAU				Al Riyad					
8efc24a3-9309-4f54-b5b1-d32c67932d50	60.187723	24.961921	FIN			Helsinki				00500		
8f03ba06-b3db-45a5-be6e-ab0268de05d6	32.788840	-96.802154	USA	481130021001	Northeast Dallas CCD	Dallas-Ft. Worth, TX	Dallas County	TX	75201			
8f0a5bde-2b1b-4efd-a2c2-a04d04a9f260	-37.883449	144.752210	AUS	21305158010		Wyndham C	Point Cook - North East	Victoria		3030		
8f0b4805-c6c3-4049-8861-44bc4c489807	24.424266	54.414420	ARE					Abu Dhabi				
8f0cd840-efa1-414b-87cb-43a5286a75c1	25.211447	55.274030	ARE					Dubai Sector III				
8f0dd5dd-b384-476f-8169-0c23f2e0ee59	52.854752	5.703106	NLD		19402305	De Fryske Marren				8532		
8f167676-ea6a-442e-8451-9704b1de966c	24.311754	91.733227	BGD				Srima gala					
8f191883-842b-4dd1-bb39-885f6ccafbda	24.639103	46.733947	SAU				Al Riyad					
8f1f4cc0-5ba8-4ea7-9480-845063fba277	21.306200	39.173745	SAU				Jiddah					
8f2192ec-10d7-4fc6-b02a-4ae6ac277b5b	56.130045	-106.349980	CAN	47180366	Division No. 18, Unorganized		Division No 18	Saskatchewan	S0J			
8f24c0b0-8db7-4f86-9e25-813a35c04d22	24.548981	54.673634	ARE					Abu Dhabi				
8f265140-4a00-46f7-b275-1d7385f42476	44.050354	12.543778	ITA		0990140001670	Rimini				47923		
8f285ffd-4b66-409d-ad84-0831d0f62589	45.487928	-73.590479	CAN	24662143	Westmount	Montréal	Montreal	Quebec	H3Z			
8f2e8156-a626-47ac-898a-1760e8680fce	52.927241	7.305145	DEU			Kluse				26892		
8f2e8f08-9777-453d-b3f9-df7feaa96468	25.072857	55.128113	ARE					Dubai Sector III				
8f30d043-cdf4-4993-a00a-05362857b9d3	25.125724	55.230819	ARE					Dubai Sector III				
8f321c28-4b72-4cb0-8376-8a8299473f60	25.315569	55.396724	ARE					Sharjah				
8f34f222-78b2-469d-8404-5ae76dcb0275	24.149867	54.428813	ARE					Abu Dhabi				
8f36e1e8-faee-4070-a8de-2b2cff26ee5a	21.480261	39.195023	SAU				Jiddah					
8f36f05c-c44e-4858-a8f4-d25d32726319	25.175355	51.595100	QAT				Al Wakra					
8f393c58-5e99-45f6-8cf0-c92eda3a0912	25.363747	55.393178	ARE					Sharjah				
8f3fa60b-9d74-4c91-b881-d9a2906dc615	25.197197	55.278399	ARE					Dubai Sector III				
8f407507-6dd3-4e3d-bd54-c5bd8c00afc4	25.272841	55.311941	ARE					Dubai Sector I				
8f407e7f-9b1a-4564-bfb2-efdbc450a447	24.812256	46.649152	SAU				Al Riyad					
8f40e617-7dca-4cdc-bbdf-924171698b1f	13.073277	77.744913	IND				Bangalore East					
8f43dbb1-1ff4-4ef0-b167-9050aa3e9fd1	23.627910	88.749550	BGD				Damu ahuda					
8f460d74-110c-4638-84a9-f963a6dbcb07	32.940996	-117.070135	USA	060730170672	San Diego CCD	San Diego, CA	San Diego County	CA	92128			
8f475393-5bbc-4d77-9a59-e6e8abf7d74d	24.971862	55.170398	ARE					Dubai Sector V				
8f48234b-1c27-4c4d-97ef-3245ffc32f48	12.951680	79.936974	IND				Sriperumbudur					
8f483f2e-8707-4b28-857a-d96ca15acfe4	25.255449	55.303303	ARE					Dubai Sector III				
8f49095c-5217-4382-9ae0-4b170546bf78	13.092514	80.252546	IND				Purasaiwalkam					
8f5165e8-9414-446e-9c12-9c25e6a9de21	11.989984	79.639623	IND				Vikravandi					
8f51aef9-453b-4f2c-9c6b-cf245b35000b	21.517061	39.188657	SAU				Jiddah					
8f539b14-205b-442e-93b1-b9b55f3c23c2	25.285347	55.399599	ARE					Dubai Sector II				
8f54dc8a-2d75-42d5-84c9-c01c393412cd	24.470867	54.382414	ARE					Abu Dhabi				
8f564c79-6c31-4bf5-9641-633ae68428fa	24.449796	54.606970	ARE					Abu Dhabi				
8f59135e-deeb-4645-9e52-b32421a287b9	48.541976	12.143246	DEU			Landshut				84034		
8f5a79b0-84b4-45fc-a085-a1719d8018fd	25.042946	55.126349	ARE					Dubai Sector V				
8f5bdc46-b233-4f6a-a482-3ba22a92fa27	10.232963	79.264471	IND				Peravurani					
8f6aeae1-aab3-4fd0-a338-466d176a3aea	24.490989	54.362033	ARE					Abu Dhabi				
8f6cac2d-f9eb-453f-825b-60de1c994edc	24.254366	54.632546	ARE					Abu Dhabi				
8f6ccd18-e14b-4867-ac82-41eee3918978	53.277421	-2.945220	GBR		E01018529		Cheshire West and Chester			CH66 4		
8f6db761-2a74-42ef-a676-6766817ae27a	10.757650	78.694277	IND				Srirangam					
8f6fffd8-6c02-4409-b8d2-2f1fef860f9b	43.022868	-81.162348	CAN	35390859	London	London	Middlesex	Ontario	N5V			
8f72526b-a25f-4606-a980-f1cd9ce04e9b	9.869229	76.321415	IND				Cherthala					
8f7304bb-1f3a-4064-b5da-de46c867512c	41.887444	-87.631746	USA	170318391001	Chicago city	Chicago, IL	Cook County	IL	60654			
8f73c60b-2e5c-4771-b416-95d88b20ae11	51.889161	4.422796	NLD		05991593	Rotterdam				3089		
8f7a2b2c-4657-4314-a53e-54b38c2e3579	24.536646	46.880542	SAU				Al Riyad					
8f7f2de8-2e8e-4f3a-b7ea-35f7de7bb47a	24.554465	46.610932	SAU				Al Riyad					
8f7f4328-ad1e-4e22-907e-06a3d87abe68	25.324030	55.390322	ARE					Sharjah				
8f815de9-67ad-4b4c-955f-e0f0bddedc7d	1.448329	103.814904	SGP		301311		Sembawang					
8f821540-6a95-4e2c-a881-6510c2223264	21.436649	39.777449	SAU				Makkah Al Mokarramah					
8f8531be-51fa-4613-8818-8ef9f3d1187e	25.009866	55.106358	ARE					Dubai Sector V				
8f85c186-5eb5-4f80-8cc0-68599ffd570b	48.126952	11.636541	DEU			Munchen Landeshauptstadt				81673		
8f87ffce-94bf-4c25-a43b-115217faae9b	37.695101	126.742035	KOR				Goyang si					
8f889727-cd1e-47f1-811e-2811a7a46ab0	25.168023	55.407835	ARE					Dubai Sector VI				
8f8a0d19-eb71-4486-b42e-4adf714704da	24.477036	54.354031	ARE					Abu Dhabi				
8f8a30ce-9b1a-4863-b34c-e96f28c73e59	24.720238	46.677529	SAU				Al Riyad					
8f8e76fa-4fc9-45d5-b861-21d2d0f73499	25.308504	55.450683	ARE					Sharjah				
8f8f3399-3b09-4ff4-adb3-ee357b00bae9	24.495496	54.375197	ARE					Abu Dhabi				
8f8fc614-16a5-4db6-87ca-68e9a21edda2	25.115449	55.193490	ARE					Dubai Sector III				
8f90cd2c-9d93-4f87-9b0e-2fadd788bb11	45.490043	-73.599945	CAN	24660711	Westmount	Montréal	Montreal	Quebec	H3Y			
8f91022f-69b1-4402-a076-794665c5f598	25.618751	81.185564	IND				Khaga					
8f929da2-9281-46a0-b53a-f7cdbe196beb	51.783541	-1.516923	GBR		E01028820		West Oxfordshire			OX29 7		
8f99fc1a-0de0-45c0-83a3-ab65e743af1e	25.237580	55.274203	ARE					Dubai Sector III				
8f9dec6f-b97a-452d-be4b-76ef83a5dc75	19.165947	72.961542	IND				Mumbai Suburban					
8fa537e6-6552-416a-b995-893d4528d468	25.203179	55.243865	ARE					Dubai Sector III				
8fad8db1-21c5-4d80-9f41-a20b512ae3e8	25.265232	55.359354	ARE					Dubai Sector II				
8faeb4f1-f3d0-4a7c-880b-9a84a2a67b32	25.131432	55.232527	ARE					Dubai Sector III				
8fb33629-8fc5-467a-be4b-08650f05efc4	25.258546	55.299824	ARE					Dubai Sector III				
8fb3f5a6-03a2-4a12-bbba-684cb433cc10	48.955128	2.261603	FRA		950180901	Argenteuil				95100		
8fb7bcd9-941c-4dd3-8d00-1abf49010c94	25.024229	55.155879	ARE					Dubai Sector V				
8fb8058f-cc35-4cb5-b32c-6f722dd0dc99	17.319933	78.482790	IND				Bandlaguda					
8fc0d31c-fe8f-4be0-bf29-d09595f77134	25.335151	55.389507	ARE					Sharjah				
8fc1dbd6-7150-4aad-a326-c6a13f70bf8e	25.320263	55.388070	ARE					Sharjah				
8fc27c68-d0a3-4d46-afe2-6966b01cd55b	50.087292	8.649110	DEU			Frankfurt am Main Stadt				60528		
8fc45a9d-1657-4526-953a-cf51d627668c	25.276972	56.321584	OMN				Madha					
8fc5910d-154f-450f-8a59-4a3c3d53e669	24.685280	46.673512	SAU				Al Riyad					
8fc6db5e-d78f-42e5-b20f-f122a66ca141	41.041540	-73.957139	USA	360870130011	Orangetown town	New York, NY	Rockland County	NY	10962			
8fc89e36-c0ee-431c-8c52-8c5ed72cd715	21.416320	39.814738	SAU				Makkah Al Mokarramah					
8fc97bfa-65cf-4d6c-8dcd-6cb56ff98c4c	24.498357	54.382557	ARE					Abu Dhabi				
8fca62b0-ae6a-4530-8705-0be076702d31	24.785805	46.629426	SAU				Ad Diriyah					
8fd07b42-c443-4339-84ec-4025f8b75cb0	25.778758	55.977978	ARE					Ras Al Khaimah				
8fd21175-a3e1-42f1-ad9d-792e066bd838	-37.344539	144.541908	AUS	20202103106		Macedon Ranges S	Woodend	Victoria		3442		
8fd9ac56-7d2e-4cc7-92c8-4321f3b69fb9	51.486515	0.018440	GBR		E01033738		Greenwich			SE10 0		
8fe28359-91f2-4f1a-91d7-f46e09614145	25.020365	55.271523	ARE					Dubai Sector VI				
8fe3bd40-8d23-4167-8ad6-9b4f19e2ad2a	25.376727	55.492676	ARE					Ajman				
8fe68507-9978-4324-9eda-67d1d20cb427	25.232209	55.386348	ARE					Dubai Sector II				
8fe68dd1-74c3-46f8-8c96-c1c8b1beba29	45.526003	-73.670152	CAN	24660536	Montréal	Montréal	Montreal	Quebec	H4N			
8feb54cc-ce0e-4af1-9866-cec4b61247dc	25.273303	55.314980	ARE					Dubai Sector I				
8fee2400-e18f-4162-bf4e-d41305f97556	25.267079	55.309569	ARE					Dubai Sector I				
8ff29652-818f-4c0b-82d3-5a98a4dc54b4	25.264249	51.535962	QAT				Al Mansoura Fereej Bin Dirham					
8ff2d97d-4601-4344-9e2a-f19f2b21e7b7	24.527883	44.404437	SAU				Ad Duwadimi					
8ff51733-d3a8-4186-ab70-a4c2b8dfccd7	25.807111	55.960466	ARE					Ras Al Khaimah				
8ff887cf-3965-4cc6-b5c7-ff7729f0aa65	24.110183	55.695230	ARE					Al Ain				
8ffc36fa-ee08-498b-99fd-c3b2d5276910	-23.665690	-46.479767	BRA		352940105000091	Maua						
8ffd9174-18dc-4e4e-9507-8e3680028ff5	51.457849	-0.559979	GBR		E01016576		Windsor and Maidenhead			TW19 5		
9000cc53-b1fd-4b56-86d0-862cb90853f3	39.987747	-85.957698	USA	180571108182	Fall Creek township	Indianapolis, IN	Hamilton County	IN	46038			
900187d4-07d7-4603-9fca-ae2913f85c86	19.141191	72.865546	IND				Mumbai Suburban					
90019c22-631a-4f3c-b877-aa9316ad77dc	25.122139	55.244793	ARE					Dubai Sector III				
90046bd2-7a9e-4bb5-9f70-9ab753849f69	14.190190	121.244614	PHL		RP043411006	Los Banos						
900f87e9-2d69-4594-a4cf-893c30767d51	25.122438	55.229046	ARE					Dubai Sector III				
90163a6b-8c9a-47fb-bf58-91eae282ea41	24.441637	54.390800	ARE					Abu Dhabi				
901db4fb-be1f-4669-983d-2f1ab5a7f46e	13.109468	80.249877	IND				Perambur					
901f4247-f0be-4239-925f-0ca5391101d8	25.340363	55.407753	ARE					Sharjah				
901fd3cf-e153-4646-953a-9ec81776eb8b	24.422335	54.568703	ARE					Abu Dhabi				
90203998-1277-431c-a51f-ab4903d461ed	26.284891	50.208051	SAU				Al Khubar					
902b8121-04c1-4ee6-9f88-b5fd3a0db038	25.320243	55.395963	ARE					Sharjah				
902d757a-1283-4e24-af70-ba9e1075440a	25.261938	55.298838	ARE					Dubai Sector III				
9030bc9f-8446-4abd-a393-09fa88794e11	38.914359	-77.038668	USA	110010042013	Washington city	Washington, DC (Hagerstown, MD)	District of Columbia	DC	20009			
90313585-e692-4210-830a-8e29fd3a183d	8.761073	78.127036	IND				Thoothukkudi					
9033536f-3713-4185-b144-d69b29637eb1	40.409841	-74.557607	USA	340230084043	South Brunswick township	New York, NY	Middlesex County	NJ	08852			
9033d7ed-27f5-4654-b4a6-495cf946c19d	26.441976	50.086381	SAU				Ad Dammam					
9037aa5b-3871-4411-b712-76b117c44c08	51.594705	0.175053	GBR		E01002336		Havering			RM1 4		
90390630-4720-44f1-a936-f1bc8c4b44cd	10.802450	78.683544	IND				Tiruchirappalli					
9039120b-bbe6-46d1-ba80-b03acf5e22db	19.048166	72.856639	IND				Mumbai Suburban					
903b84a9-da2b-456e-8206-e2ba6aacf862	24.756117	46.804904	SAU				Al Riyad					
903bdf73-35e0-4cc4-857a-f85c7d001f4e	25.126378	55.234946	ARE					Dubai Sector III				
9043d26b-4026-4d99-b7b4-dca0e59c0e3f	41.776049	-72.528250	USA	091105144005	Manchester town	Hartford & New Haven, CT	Hartford County	CT	06040			
904b0dcf-c3ba-44bb-83a2-6203c0639864	25.304762	55.626053	ARE					Sharjah				
904c940e-6a46-4d0f-a96d-a4ef3bcf877a	25.349556	56.350074	ARE					Sharjah				
904ef531-2052-4bb2-a107-9585fec18f91	25.231047	51.438223	QAT				Fereej Al Soudan Al Waab Al Aziziya Muaither etc					
9051c796-9e9f-45d3-8d28-1f0967c50869	25.204982	55.957157	ARE					Ras Al Khaimah				
9059f9e0-184c-413f-90d7-43ee6bdac8a6	17.728042	42.251837	SAU				Ad Darb					
905ac3f0-c5e6-44b2-9080-3e03c073f9f5	21.513989	39.189108	SAU				Jiddah					
905c4a6a-1875-446c-9d2f-d4bb61e140fa	51.546073	0.682153	GBR		E01015901		Southend on Sea			SS0 9		
905c6d9e-b8e5-4031-9bad-79e445947629	24.422235	54.648821	ARE					Abu Dhabi				
905e12d9-8035-44b8-8ecd-9f8b8603ecf6	51.457352	0.101742	GBR		E01000409		Bexley			DA16 2		
905f167c-bca1-4f26-9c4a-7d6c7180269c	43.759948	-79.559949	CAN	35201890	Toronto	Toronto	Toronto	Ontario	M9L			
90662628-52c6-4e2e-921f-160576409955	27.996259	74.968634	IND				Fatehpur					
9067aa68-511d-4e30-8df3-8f3fd000c785	28.695669	77.165519	IND				Saraswati Vihar					
9068add3-cce3-476f-90e8-32e020787baa	37.183449	-121.771444	USA	060855119112	San Jose CCD	San Francisco-Oakland-San Jose, CA	Santa Clara County	CA	95120			
90696933-ee7c-4ec8-aeee-be8c45dcd822	34.072852	-118.260533	USA	060371975003	Los Angeles CCD	Los Angeles, CA	Los Angeles County	CA	90026			
906b80fd-de9e-42b1-8047-0625e8684d99	23.663706	57.991531	OMN				Barka					
90737799-1e98-482b-a28d-6ae29c5c3e0c	28.549356	77.250424	IND				Kalkaji					
90746a6f-023f-4448-b970-4c45ca6a4084	27.958266	42.168847	SAU				Baqa					
9075df50-a8c8-41bc-9a45-7b007f499b69	16.889548	42.579762	SAU				Jazan					
9079ecc1-72d4-430e-b853-5f51041d57c3	13.092162	77.546766	IND				Bangalore North					
907d5680-38e2-4632-8c51-b4961361f805	25.259845	55.302750	ARE					Dubai Sector III				
907eb206-5133-4f38-9e6c-8f69e1b491ee	25.344980	55.401400	ARE					Sharjah				
9080e38d-de30-4269-bace-6827b1180d87	24.368210	54.517373	ARE					Abu Dhabi				
9082882d-110b-4920-8a6d-0d0197f9c04b	25.132879	55.250722	ARE					Dubai Sector III				
908496b5-f54f-4972-94ef-ad861038956f	25.220088	55.393344	ARE					Dubai Sector II				
908aaec8-d802-4567-a481-8fd3e6ce40c1	24.350757	54.489710	ARE					Abu Dhabi				
908aaf90-654d-4e18-89d0-83a5ff36a513	24.265294	55.757913	ARE					Al Ain				
908ccc5f-2fd8-440a-8880-5ad51e6118b0	51.522708	-0.117543	GBR		E01000920		Camden			WC1N 3		
908d3786-2f7a-4c2d-94cd-55049da7ec5e	25.365665	55.394566	ARE					Sharjah				
9092dc77-b722-40b6-9f4c-4fe288ad493d	24.670871	46.727179	SAU				Al Riyad					
909ab1b5-5f67-4356-bedd-a7781c54d3b5	25.329512	55.375561	ARE					Sharjah				
90ac264f-d02a-4bec-809f-fa7a4021383b	-36.757352	174.730845	NZL	7002889	0182011	Auckland	Totara Vale North	Auckland Region		0629		
90b57358-a95f-4c81-8fdb-b9440098c745	26.422342	50.021720	SAU				Ad Dammam					
90ba9ef9-e500-469a-95e2-84ddcbdba1d1	25.132758	55.236982	ARE					Dubai Sector III				
90bcb378-b9f0-4e45-9ac9-90460aca7e3b	10.992052	77.282745	IND				Palladam					
90bcdec3-412b-4232-b44a-17acdd86c5b9	26.149638	43.987557	SAU				Unayzah					
90c64a2a-1f30-4028-813f-98e1a48c5231	25.236516	55.277763	ARE					Dubai Sector III				
90c96377-d7a7-47b1-9943-568ede0ae93b	27.399849	41.167841	SAU				Mawqaq					
90c96d6d-4e40-4e56-86f5-60b6f0b573af	53.606326	10.072746	DEU			Hamburg Freie und Hansestadt				22179		
90cd3bc3-eace-4e16-b6c0-c476e54ac2da	25.340696	55.396855	ARE					Sharjah				
90d479dc-6e31-461f-a598-7a5c923be209	41.887442	-87.631733	USA	170318391001	Chicago city	Chicago, IL	Cook County	IL	60654			
90dab0fa-1c8b-4e7c-bdfc-3192f622f4c4	25.169821	55.352323	ARE					Dubai Sector VI				
90ddf82c-87c6-4333-a6e6-a0e9e2a20bc9	25.286138	55.327545	ARE					Dubai Sector I				
90e120c0-b5c0-4a09-8922-5e002d4d66fd	24.118931	47.279036	SAU				Al Kharj					
90e12af9-56c6-4d8f-a169-38dc439ef24e	35.633906	139.598016	JPN		13112044003		Setagaya ku					
90ea23f9-c3d0-40b5-97e5-13d9cd6fe18b	51.553356	6.942980	DEU			Bottrop Stadt				46240		
90eae6d2-a605-404f-8cfe-66a811bfa8a3	25.178930	55.250125	ARE					Dubai Sector III				
90ed1a52-8d14-4cbe-92a4-4001396b3222	25.388461	55.461728	ARE					Ajman				
90ee77bb-3c6b-48c1-80d4-66de24c6bc8e	8.562893	39.263983	ETH					Adama Special				
90f187d9-951f-4f53-a0d9-ae8156452306	25.248658	55.304504	ARE					Dubai Sector III				
90f59639-0fbd-4b62-ab2d-2c3545245dca	25.261621	55.375569	ARE					Dubai Sector II				
90fca91c-041a-4b5c-aa9a-3bad204ef328	24.225498	55.759139	ARE					Al Ain				
90fdeba2-d11d-450d-b87e-e6d16cafa239	24.676255	46.752180	SAU				Al Riyad					
90fe3438-4263-4e02-b755-9cc062fad470	25.214846	55.276265	ARE					Dubai Sector III				
91078d7c-4eda-47b0-841a-498d70f387a1	40.857363	-74.076146	USA	340030251006	Hasbrouck Heights borough	New York, NY	Bergen County	NJ	07604			
91142cd3-d3f2-4706-838c-904530947a11	55.817075	49.091519	RUS				Gorodskoy okrug gorod Kazan			4200		
91149f6a-ba1a-44df-8df3-aa88652cb73c	24.327843	54.532029	ARE					Abu Dhabi				
911d16ab-b5e9-4794-8638-f979f21e902c	40.830840	-73.892335	USA	360050123001	Bronx borough	New York, NY	Bronx County	NY	10459			
911d8ce6-753e-4276-8853-d3811e1e9497	25.219034	55.278050	ARE					Dubai Sector III				
911fa406-f324-4701-b979-f426547fe3a5	24.687453	46.756404	SAU				Al Riyad					
9122dd48-776e-405f-a3fa-cc573c33d50c	24.489861	54.379296	ARE					Abu Dhabi				
9122f238-b46b-4350-957b-1b2bc23c9c8e	25.224540	55.297371	ARE					Dubai Sector III				
912807c9-5ca3-4757-8248-68208ace3c01	18.208141	42.492238	SAU				Abha					
912cb1af-bab1-45df-89da-d79729dc6c9d	25.224981	55.437645	ARE					Dubai Sector II				
9137e93a-0d44-4ae3-add8-4100e4cf01c5	25.233203	51.570951	QAT				Al Thumama					
913d631b-2b39-4cd1-89de-762502dda622	25.323070	55.379616	ARE					Sharjah				
913ef7e1-7d65-4321-8f5c-ea7ae0d684be	29.739444	-95.620544	USA	482014514051	Houston CCD	Houston, TX	Harris County	TX	77077			
91431642-5a09-4bc6-8b9f-09daf2bf8450	25.272946	55.376418	ARE					Dubai Sector II				
91465288-0f83-4d4c-9bdd-a3ed2b22ff18	19.299923	73.050066	IND				Bhiwandi					
91479b1a-853c-4375-8c87-15b1c82b0f2e	48.891275	2.288514	FRA		920440117	Levallois Perret				92300		
914f1e3f-f336-4328-b695-185bedfd6cf3	25.275041	51.533646	QAT				Al Mansoura Fereej Bin Dirham					
915653b5-e534-434f-a05b-09a4e952311d	24.460668	54.367182	ARE					Abu Dhabi				
91580b39-35c1-44c2-8f2a-cf5b19fd9cbf	12.991786	77.615028	IND				Bangalore North					
915d617e-d88d-48da-9d53-2c6df88474a7	25.237470	55.309750	ARE					Dubai Sector III				
915d7c56-51ae-47ab-b54b-45f3afe4fbbe	24.478843	54.369242	ARE					Abu Dhabi				
9160601a-6569-4b42-b08a-dddf4e78760d	51.991644	4.198114	NLD		17830103	Westland				2671		
91611c5c-ea3f-4e06-bcc6-1a35e27485a7	25.334966	55.389251	ARE					Sharjah				
9167dc47-44ce-48d9-bb91-e28cafbbc74b	24.281870	54.447456	ARE					Abu Dhabi				
916a39f8-19de-4f61-97ff-719b2790231f	24.670681	46.710820	SAU				Al Riyad					
916d53ff-cf2a-4a53-9764-7bc0a9816235	25.161471	55.403258	ARE					Dubai Sector VI				
916da1cb-fab4-45f1-b965-bc8231e53664	25.330337	55.373615	ARE					Sharjah				
9170ad01-1033-458c-8367-110f20ee386c	25.287527	55.378943	ARE					Dubai Sector II				
9173fc59-8504-449a-b7fb-448b3c502701	46.989687	3.159764	FRA		581940104	Nevers				58000		
917777e3-c74f-4ea5-9d2f-31bfe882802e	19.234661	72.830926	IND				Mumbai Suburban					
917bbc7a-f330-491f-bd66-fccbeccd50ff	14.412332	120.904151	PHL		RP042109026	Imus City						
917dbb0e-2bf9-44f1-b7a8-525e8e6af918	23.033831	72.581027	IND				Ahmadabad City					
9182e31d-e804-4b33-b35c-3cb6e4c4eb9a	24.755358	46.767779	SAU				Al Riyad					
91832284-a349-4724-879e-39ff95ba0e77	13.056446	77.656742	IND				Bangalore East					
9187f416-0057-456e-9c1d-50fa93f9fd22	18.976594	72.837157	IND				Mumbai					
918b70c3-4a41-4473-9a95-3334eccffda0	24.615070	46.725090	SAU				Al Riyad					
9191dd90-0154-429a-a577-78993e26d766	18.092036	42.803940	SAU				Ahad Rifaydah					
91961a5f-74ad-40cd-b045-3f579b33edcb	25.112552	55.205184	ARE					Dubai Sector III				
919a16a3-6187-42f3-bf19-3948cf25d5e5	25.268067	55.326757	ARE					Dubai Sector I				
919b4263-e004-439b-ae3c-89e24babcb8a	25.325042	55.407748	ARE					Sharjah				
919ed3f0-701f-411e-8b06-f43b3e16f8f7	24.824328	46.627045	SAU				Al Riyad					
91a7c5ad-33f1-42c3-8e50-dd7d92000a53	34.051986	-118.275249	USA	060372094032	Los Angeles CCD	Los Angeles, CA	Los Angeles County	CA	90017			
91aa0af1-4ffb-4bfd-9039-1cfc01a50d2b	11.940801	108.452241	VNM		6867224796		Thành ph? Dà L?t					
91ad53c4-4628-48cc-8f86-e76526842f3a	24.699747	46.680067	SAU				Al Riyad					
91ad98a8-136f-46e5-990c-b413aa76a156	25.296376	55.424950	ARE					Sharjah				
91b19f5a-7bc0-47f4-8de7-e6400e3f1880	24.417071	39.503225	SAU				Al Madinah					
91b4f30d-4a01-4e90-94ac-58a2204db626	16.899664	42.555780	SAU				Jazan					
91b6459f-0423-4016-8fb5-290e317c443a	26.421094	50.098666	SAU				Ad Dammam					
91b6c481-b719-45ba-8238-951369fd8a7d	36.309438	127.374441	KOR				Seo gu					
91bbda58-2440-448c-9754-f3ab68df74b0	25.082837	55.146869	ARE					Dubai Sector III				
91bc8be6-31a1-4797-824e-8b12600ae74b	25.108213	55.212166	ARE					Dubai Sector III				
91bdadc9-1c91-4831-8efb-e2504ea7e713	51.490765	-0.089288	GBR		E01003961		Southwark			SE17 1		
91c194b1-7137-4eba-9133-f8fa112ed4db	27.012391	49.627083	SAU				Al Jubayl					
91c31a6c-bbe4-4612-83f6-8a75b757e162	25.361572	55.388601	ARE					Sharjah				
91c44995-6b0b-414f-8767-80c029ac5fed	50.412388	8.036254	DEU			Elz				65604		
91c4e2e8-9ceb-486f-a801-c9c4d90a8c64	12.845848	77.674260	IND				Bangalore South					
91c781b2-4f75-4d77-8de6-956fb2fd1a00	28.403982	77.316060	IND				Faridabad					
91cab09b-052b-496e-9ba4-7337d88bbb6d	51.606651	7.192609	DEU			Recklinghausen Stadt				45659		
91cbb5f4-7ff1-4215-b0ac-cbb6f36d2b55	25.069983	55.127830	ARE					Dubai Sector III				
91d26bd2-02cf-4119-86cf-c9f3b1764ded	26.571095	50.073582	SAU				Al Qatif					
91d3f818-c189-430b-970b-3a728b08dddd	24.485287	54.374885	ARE					Abu Dhabi				
91d51467-6af8-4262-9298-c77d8435693a	37.503382	126.900783	KOR				Yeongdeungpo gu					
91d67be4-b2d5-4e6b-a255-5ba5ce7a2b55	24.872034	46.587534	SAU				Ad Diriyah					
91d812ff-1ca6-44ed-9762-fc0bc26812a0	30.841415	76.199720	IND				Samrala					
91dc40db-bfd8-4da7-8f5e-b3ec4fd2520c	45.084080	7.703185	ITA		0012720001580	Torino				10154		
91dd62a5-cefc-48d6-ab41-6f9f60f53b79	35.723254	139.611358	JPN		13115029001		Suginami ku					
91df6adf-4a59-4eb7-9898-fb12c7fac7c8	13.020775	80.150251	IND				Sriperumbudur					
91e2db94-495c-469c-b6fe-68aff76727cc	24.473017	54.347600	ARE					Abu Dhabi				
91eabf46-ebc3-448d-b0ab-a9bf1bd1b740	25.277629	55.335344	ARE					Dubai Sector I				
91f1a989-dc3d-4a3d-ac23-9861fd750288	25.042458	55.140949	ARE					Dubai Sector V				
91f7ac8b-1381-4bdf-9ea9-3b6d319e4acc	20.612446	86.643109	IND				Aali					
91f8f3dd-9718-49f7-a042-5bf54d75608c	25.204014	55.249265	ARE					Dubai Sector III				
91fae808-912a-4884-8277-53036b4d6bc2	26.387845	43.928304	SAU				Buraydah					
91fcb950-0181-48fb-8fa0-02de1c7194dc	8.732222	77.708140	IND				Tirunelveli					
92041577-ea78-4f56-bc34-a4ce91c77dff	24.684203	46.840111	SAU				Al Riyad					
921052d4-276b-4979-9779-fba0947c69fe	25.279848	55.336739	ARE					Dubai Sector I				
9218e89b-ea1c-4cfd-8f4e-6c5317570b92	24.523254	54.674339	ARE					Abu Dhabi				
921a4254-9cd0-4a11-bd51-ab919106b2a8	24.657971	46.706038	SAU				Al Riyad					
9224c2f2-987a-42fd-92ba-41d65d52c3b1	17.539388	73.508295	IND				Chiplun					
9225357b-c10c-4552-8464-2f7f1f0cdce1	25.272553	51.531841	QAT				Al Mansoura Fereej Bin Dirham					
922782e8-d404-4273-a8c9-be207ba9454e	25.370830	49.556008	SAU				Al Ahsa					
922be262-8dc9-620e-b93d-4b21ddc80134	24.453675	54.671451	ARE					Abu Dhabi				
922c580a-b77d-4782-8a45-26d2e257ea24	24.484273	39.634660	SAU				Al Madinah					
92322a71-741a-4a27-8ad0-cc2d95e8ab8f	25.294740	51.506936	QAT				Rumaila					
